Model,Params,MSE,R2,RMSE,MAE,MAPE,CVRMSE,Training Time (s)
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",327601.17309823475,0.9913908625300744,572.3645456334929,413.9736173823035,1.5099344238345465,1.9063498200241988,0.5780072212219238
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",317939.07919239503,0.9916447758292729,563.8608686479272,403.71020000992905,1.462754662979408,1.8853196483737025,0.5745849609375
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",308979.62240983313,0.9918802242996415,555.8593548819999,398.9144645803022,1.431789957114901,1.822458850190932,0.5714161396026611
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",325082.36290043185,0.9914570551601204,570.1599450158103,411.2104752031251,1.4965181870859716,1.9000144897737343,0.7603979110717773
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",317745.2288046154,0.9916498700864796,563.6889468533292,403.46688822662225,1.4618452428016429,1.885175838376537,0.7459225654602051
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",308983.12756373745,0.9918801321865653,555.8625077874361,398.9209588175562,1.4318107974415577,1.8224512497004506,0.7703444957733154
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.7}",46377423.23016941,-0.21876734540791087,6810.097152770246,5719.335800028056,22.32041808984431,23.501823636703296,0.40642857551574707
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",46377438.73688168,-0.21876775291383166,6810.098291279039,5719.313068983313,22.32033003374804,23.50188832688622,0.4056565761566162
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",46376202.28879969,-0.2187352598937009,6810.007510186731,5719.26006208564,22.31996109704586,23.501528742838413,0.40520548820495605
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",42132163.090907454,-0.10720477745720736,6490.9292933221395,5448.272200891419,21.268770952279837,22.421257411010696,0.6248559951782227
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",42135314.435052566,-0.10728759265198762,6491.172038626966,5448.390375320839,21.26933110106657,22.422396638669866,0.6041028499603271
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",42135198.80319335,-0.1072845539248597,6491.163131765627,5448.301416947407,21.26905989950478,22.422658307977418,0.6020205020904541
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",34822301.78905918,0.08489343830477025,5901.042432406259,4946.722400073856,19.32161897279963,20.425881267829727,1.0154740810394287
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",34825344.09429781,0.08481348857877513,5901.300203709163,4946.797240655497,19.321933070195616,20.427313455114703,1.013674259185791
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",34827754.73518513,0.08475013856511893,5901.504446764836,4946.812690849438,19.32216704734639,20.428530298318847,1.0305778980255127
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}",46269980.09600746,-0.21594381244112704,6802.204061626457,5714.986185134578,22.297994361015068,23.458527871025947,0.595266580581665
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",46264758.308407,-0.21580658739133285,6801.820220235683,5714.459322737889,22.296049832010002,23.45812992778242,0.6245746612548828
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",46266890.99525545,-0.2158626329606601,6801.976991673483,5714.59516314075,22.29647298751999,23.458501764564367,0.6096963882446289
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",41923719.069799036,-0.10172700942745627,6474.852822250019,5439.7674380391,21.224658254526314,22.332900776964692,0.9636929035186768
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",41916075.67542469,-0.10152614618791644,6474.262558425066,5438.88974144883,21.221579866363033,22.332454772846944,0.9961705207824707
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",41916612.40697495,-0.10154025113038934,6474.304009465029,5438.520992839019,21.220548301143136,22.334088583965304,1.071699857711792
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",34440386.95726994,0.09492990202552498,5868.593269027079,4929.147994129807,19.234100645311067,20.25061197807917,1.8132109642028809
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",34429255.009031,0.09522244210342146,5867.644758251048,4928.396770329233,19.231144836961512,20.248073460937096,1.7801721096038818
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",34422179.75603701,0.09540837497137677,5867.041823273208,4927.20412057835,19.2272038738655,20.248821173992614,1.8122735023498535
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",46269980.09600746,-0.21594381244112704,6802.204061626457,5714.986185134578,22.297994361015068,23.458527871025947,0.6106207370758057
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",46264758.308407,-0.21580658739133285,6801.820220235683,5714.459322737889,22.296049832010002,23.45812992778242,0.6322250366210938
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",46266890.99525545,-0.2158626329606601,6801.976991673483,5714.59516314075,22.29647298751999,23.458501764564367,0.625206470489502
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",41923719.069799036,-0.10172700942745627,6474.852822250019,5439.7674380391,21.224658254526314,22.332900776964692,0.9984803199768066
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",41916075.67542469,-0.10152614618791644,6474.262558425066,5438.88974144883,21.221579866363033,22.332454772846944,1.0006179809570312
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",41916612.40697495,-0.10154025113038934,6474.304009465029,5438.520992839019,21.220548301143136,22.334088583965304,1.011070728302002
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",34440386.95726994,0.09492990202552498,5868.593269027079,4929.147994129807,19.234100645311067,20.25061197807917,2.9032273292541504
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",34429255.009031,0.09522244210342146,5867.644758251048,4928.396770329233,19.231144836961512,20.248073460937096,1.8761889934539795
XGBoost,"{'gamma': 1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",34422179.75603701,0.09540837497137677,5867.041823273208,4927.20412057835,19.2272038738655,20.248821173992614,1.8989756107330322
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.7}",19666296.28023551,0.4831830222107716,4434.6698050966,3698.4335719944556,14.470873063843289,15.463261770556578,0.4289209842681885
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",19647481.136433605,0.4836774714765514,4432.547928272587,3697.0046715572967,14.464532060360696,15.45358222427268,0.421750545501709
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",19681157.538870398,0.48279247837555317,4436.345065351702,3698.5473375544607,14.472446739651748,15.474023563312194,0.4312136173248291
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",7705914.113878461,0.797493783949525,2775.9528299087615,2290.3669160541735,8.978077977883066,9.799712116449854,0.637366533279419
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",7710686.9540255945,0.7973683569354515,2776.812372852295,2291.521668798069,8.981731656924751,9.801662156678518,0.6431257724761963
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",7708988.5573268505,0.7974129896530932,2776.506538318765,2290.603332976848,8.978834110431514,9.803799836248835,0.6082346439361572
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",1501368.3935120953,0.960545053088466,1225.3033883541232,969.1646814475347,3.7852454069025625,4.418243400869493,0.9964520931243896
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",1470544.9886253988,0.9613550713416094,1212.6602939922618,964.2531419554066,3.7591244342135335,4.3404618469185365,0.9937827587127686
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",1442083.5297269772,0.9621030192501405,1200.8678235871662,956.2702624096407,3.72801804321569,4.277202138306569,1.0035617351531982
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}",19134864.9624901,0.49714867815462893,4374.34166046619,3667.730196125262,14.314545847891862,15.134118809899846,0.5899322032928467
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",19100721.823518466,0.4980459367763904,4370.437257702994,3665.178390004711,14.305302112956781,15.115706156965953,0.5798776149749756
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",19075841.927823905,0.49869976362397517,4367.58994501818,3662.446308381103,14.295345730136425,15.102362550911517,0.5938377380371094
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",7376792.544045724,0.8061428764183061,2716.025136858222,2262.21247834481,8.832674466711959,9.466070091079482,0.878880500793457
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",7364929.560923937,0.8064546275989657,2713.8403713048297,2262.011901247279,8.830123477349385,9.447759835865925,0.8923699855804443
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",7327140.776639226,0.8074476913162036,2706.8691835105783,2258.2604407950694,8.812301915382575,9.410118734263422,0.9131765365600586
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",1466449.8332760653,0.9614626892571061,1210.970616190197,960.4454474686987,3.745647046586943,4.3514829081978466,1.3602817058563232
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",1434508.9947654316,0.9623020729108401,1197.7098959119573,953.8623506943899,3.7139410148428906,4.277004966185901,1.4638633728027344
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",1396281.206221854,0.9633066733633673,1181.6434344682216,944.2392943571326,3.6737017403580734,4.189555205122575,1.4784867763519287
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",19134864.9624901,0.49714867815462893,4374.34166046619,3667.730196125262,14.314545847891862,15.134118809899846,0.5583419799804688
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",19100721.823518466,0.4980459367763904,4370.437257702994,3665.178390004711,14.305302112956781,15.115706156965953,0.5811495780944824
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",19075841.927823905,0.49869976362397517,4367.58994501818,3662.446308381103,14.295345730136425,15.102362550911517,0.5784966945648193
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",7376792.544045724,0.8061428764183061,2716.025136858222,2262.21247834481,8.832674466711959,9.466070091079482,0.8702185153961182
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",7364929.560923937,0.8064546275989657,2713.8403713048297,2262.011901247279,8.830123477349385,9.447759835865925,0.9277081489562988
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",7327140.776639226,0.8074476913162036,2706.8691835105783,2258.2604407950694,8.812301915382575,9.410118734263422,0.9285726547241211
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",1466449.8332760653,0.9614626892571061,1210.970616190197,960.4454474686987,3.745647046586943,4.3514829081978466,1.3771564960479736
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",1434508.9947654316,0.9623020729108401,1197.7098959119573,953.8623506943899,3.7139410148428906,4.277004966185901,1.4051084518432617
XGBoost,"{'gamma': 1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",1396281.206221854,0.9633066733633673,1181.6434344682216,944.2392943571326,3.6737017403580734,4.189555205122575,1.4680979251861572
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.7}",429225.96986809024,0.9887202315385223,655.1533941513928,461.84479320320327,1.7515278127878533,2.369504466934219,0.3610367774963379
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",400752.13647262554,0.9894685046404742,633.0498688670787,445.3301434679319,1.6711887944824415,2.259037842560513,0.38300490379333496
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",381728.42968126823,0.9899684348006915,617.8417513257486,438.78032820776417,1.6356858774337735,2.184136526664536,0.3795795440673828
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",428802.7889556602,0.988731352446959,654.8303512786042,461.4195414334986,1.7498779158186601,2.3691449183140336,0.4561476707458496
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",400665.33603359683,0.9894707856973611,632.981307807424,445.2372229764723,1.6708293644289094,2.2589636108997064,0.47387123107910156
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",381733.3748509561,0.9899683048449736,617.8457532839051,438.7879775404743,1.635711361287881,2.1841254883117522,1.6231048107147217
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",428092.44532583776,0.9887500197975737,654.2877389389455,460.70438455949255,1.7471021211417712,2.3685389440336833,0.6618709564208984
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",399364.6520260859,0.9895049667942104,631.9530457447656,443.8382358160324,1.6654182752147282,2.257856920718879,0.6714472770690918
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",381735.7651386078,0.9899682420298291,617.8476876533632,438.7932101872018,1.6357285169540061,2.1841140756690436,0.6589162349700928
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}",408550.6168562725,0.989263565845401,639.17964364979,445.5052143215508,1.6864715377552408,2.3132051007981773,0.4239237308502197
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",404672.2097298942,0.9893654877640545,636.1385145783064,447.491138905648,1.6828298994187993,2.277724305718408,0.4296402931213379
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",381499.17536434,0.9899744594492339,617.6561951153246,440.38227932894847,1.6323843627636396,2.14994608928001,0.4539477825164795
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",408069.60300954856,0.9892762065642734,638.8032584525133,444.99119309884907,1.6844749741652232,2.312778111270955,0.5247719287872314
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",404652.21319024893,0.9893660132596048,636.1227972571404,447.4693025111282,1.6827465727244215,2.277710360011512,0.5191736221313477
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",381505.0354897248,0.9899743054490985,617.660938937962,440.39078999640367,1.6324124836527767,2.1499343066886376,0.5329296588897705
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",408346.1917085037,0.9892689380001549,639.0197115179653,445.28771792514715,1.6856257480552288,2.3130187507858055,0.7136766910552979
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",404402.7827788632,0.9893725681222767,635.9267117985084,447.2030698990252,1.6817226710736894,2.2775001534864625,0.7197871208190918
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",381507.87680227903,0.9899742307813244,617.6632389921542,440.39665136735414,1.632431609188438,2.1499227281265605,0.695258378982544
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",408550.6168562725,0.989263565845401,639.17964364979,445.5052143215508,1.6864715377552408,2.3132051007981773,0.4229915142059326
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",404672.2097298942,0.9893654877640545,636.1385145783064,447.491138905648,1.6828298994187993,2.277724305718408,0.41135096549987793
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",381499.17536434,0.9899744594492339,617.6561951153246,440.38227932894847,1.6323843627636396,2.14994608928001,0.4354233741760254
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",408069.60300954856,0.9892762065642734,638.8032584525133,444.99119309884907,1.6844749741652232,2.312778111270955,0.5102024078369141
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",404652.21319024893,0.9893660132596048,636.1227972571404,447.4693025111282,1.6827465727244215,2.277710360011512,0.5000452995300293
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",381505.0354897248,0.9899743054490985,617.660938937962,440.39078999640367,1.6324124836527767,2.1499343066886376,0.5156712532043457
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",408346.1917085037,0.9892689380001549,639.0197115179653,445.28771792514715,1.6856257480552288,2.3130187507858055,0.681837797164917
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",404402.7827788632,0.9893725681222767,635.9267117985084,447.2030698990252,1.6817226710736894,2.2775001534864625,0.6950545310974121
XGBoost,"{'gamma': 1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",381507.87680227903,0.9899742307813244,617.6632389921542,440.39665136735414,1.632431609188438,2.1499227281265605,0.7119264602661133
SVR,"{'C': 0.1, 'epsilon': 0.01, 'kernel': 'linear'}",148216.70037451756,0.9961049652637222,384.9892211147184,258.50920921430026,0.9006907479152794,1.282589976777746,930.5623486042023
SVR,"{'C': 0.1, 'epsilon': 0.01, 'kernel': 'rbf'}",1989897.6236067861,0.9477068350192621,1410.6373111493917,1050.522787292768,4.028212101388584,5.207249712082321,510.13709926605225
SVR,"{'C': 0.1, 'epsilon': 0.1, 'kernel': 'linear'}",3512111.564436179,0.9077040812095012,1874.0628496494398,1581.546520994128,5.756277884998591,4.804072257028187,1.6876189708709717
SVR,"{'C': 0.1, 'epsilon': 0.1, 'kernel': 'rbf'}",6557051.839695869,0.8276851082323704,2560.6740986888335,2081.010275597449,7.972174675357806,8.171469075343603,7.448796272277832
SVR,"{'C': 0.1, 'epsilon': 0.2, 'kernel': 'linear'}",11347187.969218712,0.7018035674286263,3368.5587376827366,2769.171497513874,10.607961674989024,10.784308354540922,0.7293813228607178
SVR,"{'C': 0.1, 'epsilon': 0.2, 'kernel': 'rbf'}",25705097.92660219,0.3244873953437859,5070.019519351202,4217.663234885205,16.56671811954501,14.87250837352541,1.4514472484588623
SVR,"{'C': 1.0, 'epsilon': 0.01, 'kernel': 'linear'}",143044.31063241936,0.9962408921711767,378.211991656028,254.57203209573672,0.886541219623848,1.2699898018031504,8890.266378879547
SVR,"{'C': 1.0, 'epsilon': 0.01, 'kernel': 'rbf'}",1688480.0525165137,0.9556278851205972,1299.4152733120054,1013.0883565362338,3.932344561705653,4.3648185057917885,1271.8559963703156
SVR,"{'C': 1.0, 'epsilon': 0.1, 'kernel': 'linear'}",2946243.9600602626,0.9225746994975162,1716.4626299632225,1442.6887968873184,5.141063396023059,4.132721860966783,2.7527430057525635
SVR,"{'C': 1.0, 'epsilon': 0.1, 'kernel': 'rbf'}",6914955.9938114025,0.8182796288969403,2629.630391102788,2167.6244545675067,8.263370967539766,7.982632246283343,5.417448043823242
SVR,"{'C': 1.0, 'epsilon': 0.2, 'kernel': 'linear'}",5834281.080857397,0.8466790354006868,2415.42565210718,1983.3652644369436,7.234741276147637,8.314079645892956,0.9402279853820801
SVR,"{'C': 1.0, 'epsilon': 0.2, 'kernel': 'rbf'}",24779642.84720125,0.3488077295033176,4977.915512260252,4095.4637926942564,16.1014438130161,14.884724548709494,1.1444017887115479
